symbol,emp,inc,sales,cap,gvkey,datadate,fyear,date,CARD,DISC,HACK,INSD,PHYS,PORT,STAT,UNKN
KEY,13.853,900,4351,11945.7017,9783,20141231,2014,2006.994521,0,0,0,0,0,1,0,0
KEY,15.589,858,4672,7794.975,9783,20121231,2012,2006.994521,0,0,0,0,0,1,0,0
KEY,16.698,-1335,5720,4875.8693,9783,20091231,2009,2006.994521,0,0,0,0,0,1,0,0
KEY,18.934,919,7676,9117.1959,9783,20071231,2007,2006.994521,0,0,0,0,0,1,0,0
KEY,18.095,-1468,6499,4217.417,9783,20081231,2008,2006.994521,0,0,0,0,0,1,0,0
KEY,14.783,910,4386,11953.5161,9783,20131231,2013,2006.994521,0,0,0,0,0,1,0,0
KEY,15.381,920,4697,7328.6315,9783,20111231,2011,2006.994521,0,0,0,0,0,1,0,0
KEY,19.485,1129,6695,13390.1283,9783,20051231,2005,2006.994521,0,0,0,0,0,1,0,0
KEY,20.006,1055,7486,15179.7886,9783,20061231,2006,2006.994521,0,0,0,0,0,1,0,0
KEY,15.61,554,5362,7793.3808,9783,20101231,2010,2006.994521,0,0,0,0,0,1,0,0
KND,54.1,40.504,4270.007,721.8598,17239,20091231,2009,2012.622951,0,0,0,0,1,0,0,0
KND,53.7,36.285,4151.396,506.5952,17239,20081231,2008,2012.622951,0,0,0,0,1,0,0,0
KND,52.5,-46.87,4220.266,957.7082,17239,20071231,2007,2012.622951,0,0,0,0,1,0,0,0
KND,55,78.711,4266.661,1009.4445,17239,20061231,2006,2012.622951,0,0,0,0,1,0,0,0
KND,77.8,-53.481,5521.763,613.4053,17239,20111231,2011,2012.622951,0,0,0,0,1,0,0,0
KND,102,-93.384,7054.907,997.9627,17239,20151231,2015,2012.622951,0,0,0,0,1,0,0,0
KND,63.3,-168.492,4900.51,1069.2171,17239,20131231,2013,2012.622951,0,0,0,0,1,0,0,0
KND,51.6,144.909,3923.999,961.6466,17239,20051231,2005,2012.622951,0,0,0,0,1,0,0,0
KND,61.5,-79.837,5027.599,1272.1819,17239,20141231,2014,2012.622951,0,0,0,0,1,0,0,0
KND,78,-40.367,6181.291,576.4896,17239,20121231,2012,2012.622951,0,0,0,0,1,0,0,0
KND,56.8,56.485,4359.697,725.5232,17239,20101231,2010,2012.622951,0,0,0,0,1,0,0,0
KODK,51.1,-1362,14268,6721.0416,4194,20051231,2005,2005.471233,0,0,0,0,0,1,0,0
KODK,6.4,-80,1798,526.68,4194,20151231,2015,2005.471233,0,0,0,0,0,1,0,0
KODK,7.3,-123,2102,909.649,4194,20141231,2014,2005.471233,0,0,0,0,0,1,0,0
KODK,20.25,-210,7606,1133.6228,4194,20091231,2009,2005.471233,0,0,0,0,0,1,0,0
KODK,40.9,-601,13274,7413.1914,4194,20061231,2006,2005.471233,0,0,0,0,0,1,0,0
KODK,13.1,-1379,4114,48.7549,4194,20121231,2012,2005.471233,0,0,0,0,0,1,0,0
KODK,26.9,676,10301,6298.56,4194,20071231,2007,2005.471233,0,0,0,0,0,1,0,0
KODK,24.4,-442,9416,1764.552,4194,20081231,2008,2005.471233,0,0,0,0,0,1,0,0
KODK,8.8,1985,2347,1443.936,4194,20131231,2013,2005.471233,0,0,0,0,0,1,0,0
KODK,17.1,-764,6022,176.2613,4194,20111231,2011,2005.471233,0,0,0,0,0,1,0,0
KODK,18.8,-687,7187,1441.2986,4194,20101231,2010,2005.471233,0,0,0,0,0,1,0,0
MDT,43.321,3099,15835,47942.9157,7228,20100430,2009,2013.583562,0,0,0,0,1,0,0,0
MDT,41,2169,14599,35812.48,7228,20090430,2008,2013.583562,0,0,0,0,1,0,0,0
MDT,33,1803.9,10054.6,63776.8549,7228,20050430,2004,2013.583562,0,0,0,0,1,0,0,0
MDT,36,2546.7,11292,57900.4784,7228,20060430,2005,2013.583562,0,0,0,0,1,0,0,0
MDT,45.499,3096,15933,44679.2635,7228,20110430,2010,2013.583562,0,0,0,0,1,0,0,0
MDT,98.017,3538,28833,110732.2747,7228,20160430,2015,2013.583562,0,0,0,0,1,0,0,0
MDT,44.944,3617,16184,39620.849,7228,20120430,2011,2013.583562,0,0,0,0,1,0,0,0
MDT,46.659,3467,16590,47427.5335,7228,20130430,2012,2013.583562,0,0,0,0,1,0,0,0
MDT,49.247,3065,17005,58761.1212,7228,20140430,2013,2013.583562,0,0,0,0,1,0,0,0
MDT,37.8,2802,12299,60520.5325,7228,20070430,2006,2013.583562,0,0,0,0,1,0,0,0
MDT,40,2231,13515,54761.4464,7228,20080430,2007,2013.583562,0,0,0,0,1,0,0,0
MDT,92.5,2675,20261,105841.6936,7228,20150430,2014,2013.583562,0,0,0,0,1,0,0,0
MET,47,6293,48396,NA,133768,20061231,2006,2011.065753,0,0,0,0,1,0,0,0
MET,69,5310,69905,52935.9781,133768,20151231,2015,2011.065753,0,0,0,0,1,0,0,0
MET,65,3368,68009,NA,133768,20131231,2013,2011.065753,0,0,0,0,1,0,0,0
MET,68,6309,74132,NA,133768,20141231,2014,2011.065753,0,0,0,0,1,0,0,0
MET,57,3209,50626,27665.9069,133768,20081231,2008,2011.065753,0,0,0,0,1,0,0,0
MET,54,-2246,40832,NA,133768,20091231,2009,2011.065753,0,0,0,0,1,0,0,0
MET,65.5,4714,44776,NA,133768,20051231,2005,2011.065753,0,0,0,0,1,0,0,0
MET,67,6981,70225,NA,133768,20111231,2011,2011.065753,0,0,0,0,1,0,0,0
MET,66,2790,52471,NA,133768,20101231,2010,2011.065753,0,0,0,0,1,0,0,0
MET,49,4317,52978,NA,133768,20071231,2007,2011.065753,0,0,0,0,1,0,0,0
MET,64,1324,68262,NA,133768,20121231,2012,2011.065753,0,0,0,0,1,0,0,0
MOH,2,45.727,2004.995,914.1487,152149,20061231,2006,2014.342466,0,0,0,0,1,0,0,0
MOH,1.5,27.596,1650.058,740.3789,152149,20051231,2005,2014.342466,0,0,0,0,1,0,0,0
MOH,5.8,9.79,6028.763,1265.3797,152149,20121231,2012,2014.342466,0,0,0,0,1,0,0,0
MOH,2.3,58.33,2492.454,1100.7828,152149,20071231,2007,2014.342466,0,0,0,0,1,0,0,0
MOH,10.5,62.223,9666.601,NA,152149,20141231,2014,2014.342466,0,0,0,0,1,0,0,0
MOH,21,143,14178,3367.28,152149,20151231,2015,2014.342466,0,0,0,0,1,0,0,0
MOH,8.2,52.929,6588.934,NA,152149,20131231,2013,2014.342466,0,0,0,0,1,0,0,0
MOH,2.5,62.398,3112.366,NA,152149,20081231,2008,2014.342466,0,0,0,0,1,0,0,0
MOH,2.8,30.868,3669.356,NA,152149,20091231,2009,2014.342466,0,0,0,0,1,0,0,0
MOH,4.2,54.97,4085.977,844.1057,152149,20101231,2010,2014.342466,0,0,0,0,1,0,0,0
MOH,5.2,20.818,4769.94,1023.049,152149,20111231,2011,2014.342466,0,0,0,0,1,0,0,0
MSI,15,1299,5881,14744.184,7585,20141231,2014,2005.408219,0,0,0,0,0,0,1,0
MSI,66,-49,36622,36300.124,7585,20071231,2007,2005.408219,0,0,0,0,0,0,1,0
MSI,14,610,5695,11930.835,7585,20151231,2015,2005.408219,0,0,0,0,0,0,1,0
MSI,21,1099,8696,17178.75,7585,20131231,2013,2005.408219,0,0,0,0,0,0,1,0
MSI,23,1158,8203,14757.252,7585,20111231,2011,2005.408219,0,0,0,0,0,0,1,0
MSI,69,4578,36843,56499.849,7585,20051231,2005,2005.408219,0,0,0,0,0,0,1,0
MSI,53,-51,22044,17941.896,7585,20091231,2009,2005.408219,0,0,0,0,0,0,1,0
MSI,22,881,8698,15373.248,7585,20121231,2012,2005.408219,0,0,0,0,0,0,1,0
MSI,51,633,19282,21351.687,7585,20101231,2010,2005.408219,0,0,0,0,0,0,1,0
MSI,64,-4244,30146,10084.895,7585,20081231,2008,2005.408219,0,0,0,0,0,0,1,0
MSI,66,3661,42879,49290.544,7585,20061231,2006,2005.408219,0,0,0,0,0,0,1,0
MUSA,8.25,235.033,16199.3,1942.6806,18498,20131231,2013,2011.435616,0,0,0,0,0,0,0,1
MUSA,8.25,235.033,16199.3,1942.6806,18498,20131231,2013,2010.846575,0,0,0,0,1,0,0,0
MUSA,NA,324.02,17441.905,NA,18498,20111231,2011,2011.435616,0,0,0,0,0,0,0,1
MUSA,NA,324.02,17441.905,NA,18498,20111231,2011,2010.846575,0,0,0,0,1,0,0,0
MUSA,NA,83.568,17692.776,NA,18498,20121231,2012,2011.435616,0,0,0,0,0,0,0,1
MUSA,NA,83.568,17692.776,NA,18498,20121231,2012,2010.846575,0,0,0,0,1,0,0,0
MUSA,9.45,243.863,15279.311,3147.5906,18498,20141231,2014,2011.435616,0,0,0,0,0,0,0,1
MUSA,9.45,243.863,15279.311,3147.5906,18498,20141231,2014,2010.846575,0,0,0,0,1,0,0,0
MUSA,9.8,176.34,10730.782,2531.5825,18498,20151231,2015,2011.435616,0,0,0,0,0,0,0,1
MUSA,9.8,176.34,10730.782,2531.5825,18498,20151231,2015,2010.846575,0,0,0,0,1,0,0,0
MUSA,NA,NA,NA,NA,18498,20101231,NA,2011.435616,0,0,0,0,0,0,0,1
MUSA,NA,NA,NA,NA,18498,20101231,NA,2010.846575,0,0,0,0,1,0,0,0
MUSA,NA,NA,NA,NA,18498,20081231,NA,2011.435616,0,0,0,0,0,0,0,1
MUSA,NA,NA,NA,NA,18498,20081231,NA,2010.846575,0,0,0,0,1,0,0,0
MUSA,NA,NA,NA,NA,18498,20091231,NA,2011.435616,0,0,0,0,0,0,0,1
MUSA,NA,NA,NA,NA,18498,20091231,NA,2010.846575,0,0,0,0,1,0,0,0
NLSN,36,-502,5012,NA,100873,20081231,2008,2014.109589,0,0,0,1,0,0,0,0
NLSN,35,84,5532,10677.9491,100873,20111231,2011,2014.109589,0,0,0,1,0,0,0,0
NLSN,35,273,5612,11089.4868,100873,20121231,2012,2014.109589,0,0,0,1,0,0,0,0
NLSN,34,-490,4808,NA,100873,20091231,2009,2014.109589,0,0,0,1,0,0,0,0
NLSN,40.694,303.155,4093.779,NA,100873,20051231,2005,2014.109589,0,0,0,1,0,0,0,0
NLSN,41,-310,4174,NA,100873,20061231,2006,2014.109589,0,0,0,1,0,0,0,0
NLSN,34.7,-280,4707,NA,100873,20071231,2007,2014.109589,0,0,0,1,0,0,0,0
NLSN,34,130,5126,NA,100873,20101231,2010,2014.109589,0,0,0,1,0,0,0,0
NLSN,42,384,6288,16673.4653,100873,20141231,2014,2014.109589,0,0,0,1,0,0,0,0
NLSN,43,570,6172,16884.9508,100873,20151231,2015,2014.109589,0,0,0,1,0,0,0,0
NLSN,40,740,5703,17375.5602,100873,20131231,2013,2014.109589,0,0,0,1,0,0,0,0
NNI,2.5,177.997,1055.528,NA,155738,20121231,2012,2006.542466,0,0,0,0,0,1,0,0
NNI,2.8,32.854,2073.069,NA,155738,20071231,2007,2006.542466,0,0,0,0,0,1,0,0
NNI,2.8,302.672,1113.329,1954.2846,155738,20131231,2013,2006.542466,0,0,0,0,0,1,0,0
NNI,3.1,307.61,1178.056,2142.4382,155738,20141231,2014,2006.542466,0,0,0,0,0,1,0,0
NNI,2.4,204.335,997.669,NA,155738,20111231,2011,2006.542466,0,0,0,0,0,1,0,0
NNI,3.4,267.979,1193.943,1475.5358,155738,20151231,2015,2006.542466,0,0,0,0,0,1,0,0
NNI,2.2,28.662,1470.359,NA,155738,20081231,2008,2006.542466,0,0,0,0,0,1,0,0
NNI,2,139.125,981.526,NA,155738,20091231,2009,2006.542466,0,0,0,0,0,1,0,0
NNI,2.2,189.034,1027.294,NA,155738,20101231,2010,2006.542466,0,0,0,0,0,1,0,0
NNI,4,68.155,1881.461,1437.5218,155738,20061231,2006,2006.542466,0,0,0,0,0,1,0,0
NNI,3.3,181.122,1152.943,2196.8827,155738,20051231,2005,2006.542466,0,0,0,0,0,1,0,0
ADP,NA,NA,NA,NA,NA,NA,NA,2006.509589,0,0,0,0,0,0,0,1
ADP,NA,NA,NA,NA,NA,NA,NA,2011.989041,0,0,0,0,0,1,0,0
ADVS,NA,NA,NA,NA,NA,NA,NA,2007.024658,0,0,0,0,0,1,0,0
AH,NA,NA,NA,NA,NA,NA,NA,2010.320548,0,0,0,0,0,1,0,0
AIQ,NA,NA,NA,NA,NA,NA,NA,2010.775342,0,0,0,0,0,1,0,0
APP,NA,NA,NA,NA,NA,NA,NA,2015.136986,0,0,0,0,0,1,0,0
BKW,NA,NA,NA,NA,NA,NA,NA,2012.150273,0,0,0,1,0,0,0,0
BLKB,NA,NA,NA,NA,NA,NA,NA,2009.457534,0,0,0,0,0,1,0,0
CAKE,NA,NA,NA,NA,NA,NA,NA,2010.391781,0,0,0,1,0,0,0,0
CAKE,NA,NA,NA,NA,NA,NA,NA,2010.742466,0,0,0,1,0,0,0,0
CELG,NA,NA,NA,NA,NA,NA,NA,2007.632877,0,0,0,0,0,1,0,0
CHTR,NA,NA,NA,NA,NA,NA,NA,2008.614754,0,0,0,0,0,1,0,0
CNQR,NA,NA,NA,NA,NA,NA,NA,2010.956164,0,0,0,0,0,0,1,0
DDRI,NA,NA,NA,NA,NA,NA,NA,2011.783562,0,0,0,0,0,1,0,0
ESRX,NA,NA,NA,NA,NA,NA,NA,2008.846995,0,0,0,0,0,0,0,1
EXEL,NA,NA,NA,NA,NA,NA,NA,2013.621918,0,0,0,0,0,1,0,0
EZPW,NA,NA,NA,NA,NA,NA,NA,2007.347945,0,0,0,0,1,0,0,0
FBS.A,NA,NA,NA,NA,NA,NA,NA,2006.915068,0,0,0,0,0,1,0,0
FEIC,NA,NA,NA,NA,NA,NA,NA,2012.778689,0,0,0,0,0,1,0,0
FINL,NA,NA,NA,NA,NA,NA,NA,2013.230137,0,0,0,0,0,1,0,0
FIRE,NA,NA,NA,NA,NA,NA,NA,2012.904372,0,0,0,0,0,1,0,0
FORR,NA,NA,NA,NA,NA,NA,NA,2007.926027,0,0,0,0,0,1,0,0
FRC,NA,NA,NA,NA,NA,NA,NA,2012.617486,0,0,0,0,1,0,0,0
FRP,NA,NA,NA,NA,NA,NA,NA,2009.29863,0,0,0,0,0,1,0,0
GNCMA,NA,NA,NA,NA,NA,NA,NA,2012.393443,0,0,0,1,0,0,0,0
HSIC,NA,NA,NA,NA,NA,NA,NA,2007.20274,0,0,0,0,0,1,0,0
ING,NA,NA,NA,NA,NA,NA,NA,2006.460274,0,0,0,0,0,1,0,0
ING,NA,NA,NA,NA,NA,NA,NA,2006.460274,0,0,0,0,0,1,0,0
INTU,NA,NA,NA,NA,NA,NA,NA,2015.249315,0,0,0,0,0,0,0,1
JACK,NA,NA,NA,NA,NA,NA,NA,2011.142466,0,0,0,1,0,0,0,0
JPM.A,NA,NA,NA,NA,NA,NA,NA,2007.328767,0,0,0,0,0,1,0,0
JPM.A,NA,NA,NA,NA,NA,NA,NA,2010.443836,0,0,0,1,0,0,0,0
JPM.A,NA,NA,NA,NA,NA,NA,NA,2005.660274,0,0,0,0,0,1,0,0
JPM.A,NA,NA,NA,NA,NA,NA,NA,2007.328767,0,0,0,0,1,0,0,0
JPM.A,NA,NA,NA,NA,NA,NA,NA,2011.079452,0,0,0,0,0,0,0,1
KELYA,NA,NA,NA,NA,NA,NA,NA,2012.185792,0,0,0,1,0,0,0,0
LCC,NA,NA,NA,NA,NA,NA,NA,2011.260274,0,0,0,1,0,0,0,0
LPLA,NA,NA,NA,NA,NA,NA,NA,2010.183562,0,0,0,0,0,1,0,0
LRCX,NA,NA,NA,NA,NA,NA,NA,2010.282192,0,0,0,0,0,1,0,0
MAR,NA,NA,NA,NA,NA,NA,NA,2005.989041,0,0,0,0,0,1,0,0
MCI,NA,NA,NA,NA,NA,NA,NA,2005.257534,0,0,0,0,0,1,0,0
MDAS,NA,NA,NA,NA,NA,NA,NA,2011.715068,0,0,0,0,0,1,0,0
NDAQ,NA,NA,NA,NA,NA,NA,NA,2013.564384,0,0,0,1,0,0,0,0
NFLX,NA,NA,NA,NA,NA,NA,NA,2010,0,0,0,0,0,0,0,1
NFLX,NA,NA,NA,NA,NA,NA,NA,2011.336986,0,0,0,1,0,0,0,0
NUAN,NA,NA,NA,NA,NA,NA,NA,2010.194521,0,0,0,0,0,1,0,0
OCR,NA,NA,NA,NA,NA,NA,NA,2011.323288,0,0,0,0,0,1,0,0
ORCL,NA,NA,NA,NA,NA,NA,NA,2007.860274,0,0,0,0,0,0,1,0
PACB,NA,NA,NA,NA,NA,NA,NA,2014.731507,0,0,0,0,0,1,0,0
PBI,NA,NA,NA,NA,NA,NA,NA,2007.210959,0,0,0,0,0,1,0,0
PFE,NA,NA,NA,NA,NA,NA,NA,2008.360656,0,0,0,0,0,1,0,0
PFE,NA,NA,NA,NA,NA,NA,NA,2007.673973,0,0,0,1,0,0,0,0
PFE,NA,NA,NA,NA,NA,NA,NA,2007.739726,0,0,0,1,0,0,0,0
PFE,NA,NA,NA,NA,NA,NA,NA,2008.265027,0,0,0,0,0,1,0,0
PFE,NA,NA,NA,NA,NA,NA,NA,2007.613699,0,0,0,0,0,1,0,0
PHXMF,NA,NA,NA,NA,NA,NA,NA,2013.841096,0,0,0,1,0,0,0,0
PRSC,NA,NA,NA,NA,NA,NA,NA,2006.065753,0,0,0,0,0,1,0,0
PRSC,NA,NA,NA,NA,NA,NA,NA,2007.608219,0,0,0,0,0,1,0,0
PRSC,NA,NA,NA,NA,NA,NA,NA,2010.260274,0,0,0,0,0,1,0,0
PRU,NA,NA,NA,NA,NA,NA,NA,2007.912329,0,0,0,1,0,0,0,0
RAD,NA,NA,NA,NA,NA,NA,NA,2010.567123,0,0,0,0,1,0,0,0
RAD,NA,NA,NA,NA,NA,NA,NA,2012.030055,0,0,0,0,1,0,0,0
RAD,NA,NA,NA,NA,NA,NA,NA,2014.575342,0,0,0,0,1,0,0,0
RF,NA,NA,NA,NA,NA,NA,NA,2012.081967,0,0,0,0,0,1,0,0
ROST,NA,NA,NA,NA,NA,NA,NA,2010.591781,0,0,0,0,1,0,0,0
RSG,NA,NA,NA,NA,NA,NA,NA,2013.657534,0,0,0,0,0,1,0,0
RSH,NA,NA,NA,NA,NA,NA,NA,2007.238356,0,0,0,0,1,0,0,0
S,NA,NA,NA,NA,NA,NA,NA,2009.189041,0,0,0,1,0,0,0,0
S,NA,NA,NA,NA,NA,NA,NA,2010.668493,0,0,0,1,0,0,0,0
SAIC,NA,NA,NA,NA,NA,NA,NA,2005.115068,0,0,0,0,0,0,1,0
SAIC,NA,NA,NA,NA,NA,NA,NA,2007.210959,0,0,0,0,1,0,0,0
SAIC,NA,NA,NA,NA,NA,NA,NA,2008.346995,0,0,0,0,0,1,0,0
SBUX,NA,NA,NA,NA,NA,NA,NA,2008.896175,0,0,0,0,0,1,0,0
SBUX,NA,NA,NA,NA,NA,NA,NA,2006.838356,0,0,0,0,0,1,0,0
SEAC,NA,NA,NA,NA,NA,NA,NA,2010.684932,0,0,0,1,0,0,0,0
SHLD,NA,NA,NA,NA,NA,NA,NA,2006.778082,0,0,0,0,0,1,0,0
SMTC,NA,NA,NA,NA,NA,NA,NA,2007.767123,0,0,0,0,0,1,0,0
SPLS,NA,NA,NA,NA,NA,NA,NA,2012.087432,0,0,0,1,0,0,0,0
STI,NA,NA,NA,NA,NA,NA,NA,2011.369863,0,0,0,1,0,0,0,0
STT,NA,NA,NA,NA,NA,NA,NA,2008.407104,0,0,0,0,0,0,1,0
SWK,NA,NA,NA,NA,NA,NA,NA,2013.189041,0,0,0,0,0,1,0,0
SWY,NA,NA,NA,NA,NA,NA,NA,2005.843836,0,0,0,0,0,1,0,0
SYMC,NA,NA,NA,NA,NA,NA,NA,2009.243836,0,0,0,1,0,0,0,0
T,NA,NA,NA,NA,NA,NA,NA,2007.660274,0,0,0,0,0,1,0,0
T,NA,NA,NA,NA,NA,NA,NA,2008.387978,0,0,0,0,0,1,0,0
T,NA,NA,NA,NA,NA,NA,NA,2009.515068,0,0,0,1,0,0,0,0
T,NA,NA,NA,NA,NA,NA,NA,2015.265753,0,0,0,1,0,0,0,0
T,NA,NA,NA,NA,NA,NA,NA,2010.156164,0,0,0,1,0,0,0,0
T,NA,NA,NA,NA,NA,NA,NA,2014.761644,0,0,0,1,0,0,0,0
THC,NA,NA,NA,NA,NA,NA,NA,2008.120219,0,0,0,1,0,0,0,0
TM,NA,NA,NA,NA,NA,NA,NA,2006.589041,0,0,0,0,0,1,0,0
TRI,NA,NA,NA,NA,NA,NA,NA,2010.608219,0,0,0,1,0,0,0,0
TTEC,NA,NA,NA,NA,NA,NA,NA,2010.468493,0,0,0,0,0,0,0,1
TWC,NA,NA,NA,NA,NA,NA,NA,2010.569863,0,0,0,1,0,0,0,0
TWX,NA,NA,NA,NA,NA,NA,NA,2005.331507,0,0,0,0,0,1,0,0
TXT,NA,NA,NA,NA,NA,NA,NA,2007.578082,0,0,0,0,0,1,0,0
UA,NA,NA,NA,NA,NA,NA,NA,2012.300546,0,0,0,0,0,1,0,0
UNH,NA,NA,NA,NA,NA,NA,NA,2007.479452,0,0,0,1,0,0,0,0
UNH,NA,NA,NA,NA,NA,NA,NA,2012.377049,0,0,0,1,0,0,0,0
UNH,NA,NA,NA,NA,NA,NA,NA,2011.394521,0,0,0,0,0,0,0,1
UNH,NA,NA,NA,NA,NA,NA,NA,2010.594521,0,0,0,0,1,0,0,0
UNH,NA,NA,NA,NA,NA,NA,NA,2011.778082,0,0,0,0,0,1,0,0
UNH,NA,NA,NA,NA,NA,NA,NA,2010.594521,0,0,0,0,1,0,0,0
UNH,NA,NA,NA,NA,NA,NA,NA,2010.775342,0,0,0,0,1,0,0,0
UNP,NA,NA,NA,NA,NA,NA,NA,2006.454795,0,0,0,0,0,1,0,0
VRSN,NA,NA,NA,NA,NA,NA,NA,2007.594521,0,0,0,0,0,1,0,0
VZ,NA,NA,NA,NA,NA,NA,NA,2006.180822,0,0,0,0,0,1,0,0
WEN,NA,NA,NA,NA,NA,NA,NA,2010.569863,0,0,0,1,0,0,0,0
WIN,NA,NA,NA,NA,NA,NA,NA,2012.071038,0,0,0,1,0,0,0,0
WLP,NA,NA,NA,NA,NA,NA,NA,2010.109589,0,0,0,1,0,0,0,0
WLP,NA,NA,NA,NA,NA,NA,NA,2007.068493,0,0,0,0,0,1,0,0
WLP,NA,NA,NA,NA,NA,NA,NA,2007.19726,0,0,0,0,0,1,0,0
WM,NA,NA,NA,NA,NA,NA,NA,2007.252055,0,0,0,0,0,1,0,0
WM,NA,NA,NA,NA,NA,NA,NA,2007.252055,0,0,0,1,0,0,0,0
WY,NA,NA,NA,NA,NA,NA,NA,2006.605479,0,0,0,0,1,0,0,0
XRX,NA,NA,NA,NA,NA,NA,NA,2007.060274,0,0,0,0,0,1,0,0
AAP,53.473,387.67,6205.003,5309.2601,145977,20121231,2012,2016.204918,0,0,1,0,0,0,0,0
AAP,53.473,387.67,6205.003,5309.2601,145977,20121231,2012,2008.245902,0,0,1,0,0,0,0,0
AAP,52.002,394.682,6170.462,5068.9944,145977,20111231,2011,2016.204918,0,0,1,0,0,0,0,0
AAP,52.002,394.682,6170.462,5068.9944,145977,20111231,2011,2008.245902,0,0,1,0,0,0,0,0
AAP,49,270.373,5412.623,3789.859,145977,20091231,2009,2016.204918,0,0,1,0,0,0,0,0
AAP,49,270.373,5412.623,3789.859,145977,20091231,2009,2008.245902,0,0,1,0,0,0,0,0
AAP,73,473.398,9737.018,11034.4901,145977,20151231,2015,2016.204918,0,0,1,0,0,0,0,0
AAP,73,473.398,9737.018,11034.4901,145977,20151231,2015,2008.245902,0,0,1,0,0,0,0,0
AAP,43.772,231.318,4616.503,3746.2816,145977,20061231,2006,2016.204918,0,0,1,0,0,0,0,0
AAP,43.772,231.318,4616.503,3746.2816,145977,20061231,2006,2008.245902,0,0,1,0,0,0,0,0
AAP,73,493.825,9843.861,11639.2267,145977,20141231,2014,2016.204918,0,0,1,0,0,0,0,0
AAP,73,493.825,9843.861,11639.2267,145977,20141231,2014,2008.245902,0,0,1,0,0,0,0,0
AAP,51.017,346.053,5925.203,5421.3894,145977,20101231,2010,2016.204918,0,0,1,0,0,0,0,0
AAP,51.017,346.053,5925.203,5421.3894,145977,20101231,2010,2008.245902,0,0,1,0,0,0,0,0
AAP,42.427,234.725,4264.971,4702.2851,145977,20051231,2005,2016.204918,0,0,1,0,0,0,0,0
AAP,42.427,234.725,4264.971,4702.2851,145977,20051231,2005,2008.245902,0,0,1,0,0,0,0,0
AAP,54.278,391.758,6493.814,8061.9312,145977,20131231,2013,2016.204918,0,0,1,0,0,0,0,0
AAP,54.278,391.758,6493.814,8061.9312,145977,20131231,2013,2008.245902,0,0,1,0,0,0,0,0
AAP,47.582,238.038,5142.255,3191.7698,145977,20081231,2008,2016.204918,0,0,1,0,0,0,0,0
AAP,47.582,238.038,5142.255,3191.7698,145977,20081231,2008,2008.245902,0,0,1,0,0,0,0,0
AAP,44.065,238.317,4844.404,3763.2894,145977,20071231,2007,2016.204918,0,0,1,0,0,0,0,0
AAP,44.065,238.317,4844.404,3763.2894,145977,20071231,2007,2008.245902,0,0,1,0,0,0,0,0
AMTD,5.69,813,3247,17098.08,64552,20150930,2015,2007.70137,0,0,1,0,0,0,0,0
AMTD,5.771,787,3129,18186.65,64552,20140930,2014,2007.70137,0,0,1,0,0,0,0,0
AMTD,5.24,592.188,2566.756,9304.5803,64552,20100930,2010,2007.70137,0,0,1,0,0,0,0,0
AMTD,3.882,645.9,2632.413,NA,64552,20070930,2007,2007.70137,0,0,1,0,0,0,0,0
AMTD,4.66,803.917,2786.972,NA,64552,20080930,2008,2007.70137,0,0,1,0,0,0,0,0
AMTD,6.01,842,3327,18536.24,64552,20160930,2016,2007.70137,0,0,1,0,0,0,0,0
AMTD,5.429,675,2771,NA,64552,20130930,2013,2007.70137,0,0,1,0,0,0,0,0
AMTD,3.947,526.759,2139.351,NA,64552,20060930,2006,2007.70137,0,0,1,0,0,0,0,0
AMTD,5.451,637.753,2767.485,NA,64552,20110930,2011,2007.70137,0,0,1,0,0,0,0,0
AMTD,5.196,643.705,2423.091,11524.9497,64552,20090930,2009,2007.70137,0,0,1,0,0,0,0,0
AMTD,2.052,339.753,1144.552,8718.0867,64552,20050930,2005,2007.70137,0,0,1,0,0,0,0,0
AMTD,5.312,586,2647,NA,64552,20120930,2012,2007.70137,0,0,1,0,0,0,0,0
AXP,63.5,4482,33808,NA,1447,20121231,2012,2013.238356,0,0,1,0,0,0,0,0
AXP,63.5,4482,33808,NA,1447,20121231,2012,2014.227397,0,0,1,0,0,0,0,0
AXP,62.8,5359,34932,96536.72,1447,20131231,2013,2013.238356,0,0,1,0,0,0,0,0
AXP,62.8,5359,34932,96536.72,1447,20131231,2013,2014.227397,0,0,1,0,0,0,0,0
AXP,67.7,4012,31634,60239.16,1447,20071231,2007,2013.238356,0,0,1,0,0,0,0,0
AXP,67.7,4012,31634,60239.16,1447,20071231,2007,2014.227397,0,0,1,0,0,0,0,0
AXP,65.8,3734,25457,63861.86,1447,20051231,2005,2013.238356,0,0,1,0,0,0,0,0
AXP,65.8,3734,25457,63861.86,1447,20051231,2005,2014.227397,0,0,1,0,0,0,0,0
AXP,62.5,4935,32282,NA,1447,20111231,2011,2013.238356,0,0,1,0,0,0,0,0
AXP,62.5,4935,32282,NA,1447,20111231,2011,2014.227397,0,0,1,0,0,0,0,0
AXP,58.3,2130,26519,48299.84,1447,20091231,2009,2013.238356,0,0,1,0,0,0,0,0
AXP,58.3,2130,26519,48299.84,1447,20091231,2009,2014.227397,0,0,1,0,0,0,0,0
AXP,54,5885,35280,NA,1447,20141231,2014,2013.238356,0,0,1,0,0,0,0,0
AXP,54,5885,35280,NA,1447,20141231,2014,2014.227397,0,0,1,0,0,0,0,0
AXP,61,4057,30242,NA,1447,20101231,2010,2013.238356,0,0,1,0,0,0,0,0
